"txid","ordertxid","pair","time","type","ordertype","price","cost","fee","vol","margin","misc","ledgers"
"TNQUOM-DL3AA-Y5FDGT","ORTBJ5-LPHAU-3RAOUK","XXBTZEUR","2016-06-20 16:52:12.2568","sell","limit",651.00000,91.40040,0.09140,0.14040000,0.00000,"","LXVTTC-UMGY4-6PKBWW,LERTTG-VHSF3-SFMHSF"
"TQLXKA-U362E-CFIODM","ORTBJ5-LPHAU-3RAOUK","XXBTZEUR","2016-06-20 16:52:17.925","sell","limit",651.00000,0.99999,0.00100,0.00153609,0.00000,"","LJPKCZ-RZZAE-HAER4G,LYQ5WE-IJABC-7U2BRD"
"TOOURM-WH7KV-2T5ZUZ","ORTBJ5-LPHAU-3RAOUK","XXBTZEUR","2016-06-20 16:52:18.1788","sell","limit",651.00000,1949.74500,1.94975,2.99500000,0.00000,"","LZFPUG-DXD3V-432GTQ,L5NXSR-D64IU-DIZI23"
"TATL2U-X7TJ7-6WMD3G","ORTBJ5-LPHAU-3RAOUK","XXBTZEUR","2016-06-20 16:52:25.7837","sell","limit",651.00000,256.49400,0.25649,0.39400000,0.00000,"","LBSRIH-AD3IR-EJUA4D,LRYNR7-CCJKJ-KM3CTV"
"TLRGS7-FTFT6-2V7QTA","ORTBJ5-LPHAU-3RAOUK","XXBTZEUR","2016-06-20 16:52:31.6098","sell","limit",651.00000,183.17086,0.18317,0.28136845,0.00000,"","LZD3DR-YJRC3-4UIOGA,LGVCMG-PL3FP-HTJU6U"
"TMFYOM-ORR6F-VGDG3O","OXH4AN-RNTTI-MZCTXT","XETHXXBT","2016-06-21 14:49:06.7637","sell","limit",0.018244,0.770002,0.001540,42.20577178,0.000000,"","LZ363T-ZHLVW-GASFL4,LXSUST-2CCZH-R7OKOQ"
"TSMZGK-YHOH7-545XEA","OXH4AN-RNTTI-MZCTXT","XETHXXBT","2016-06-21 14:49:06.8214","sell","limit",0.018243,4.641116,0.009282,254.40530000,0.000000,"","LRA5VF-INEIA-MZNJR3,LHB47Z-QHJC3-7VV7CU"
"TG3UCO-UQNIP-WOW77K","OXH4AN-RNTTI-MZCTXT","XETHXXBT","2016-06-21 14:49:06.8615","sell","limit",0.018234,3.021283,0.006043,165.69500000,0.000000,"","L7KVQY-57CTP-V4DDGJ,LMS3AL-ZY7LW-2ITFWO"
"TXOGPR-PKV6C-CJUIGJ","OXH4AN-RNTTI-MZCTXT","XETHXXBT","2016-06-21 14:49:06.8959","sell","limit",0.018220,1.350102,0.002700,74.10000000,0.000000,"","LBADGX-BYTB4-H7ZT4Z,LMAX36-WQFVG-5C75FV"
"TGJICW-5V274-76O5NX","OXH4AN-RNTTI-MZCTXT","XETHXXBT","2016-06-21 14:49:06.9417","sell","limit",0.018210,2.261682,0.004523,124.20000000,0.000000,"","L66M4Y-JXR2D-XJO26P,LM6OAC-H2624-J5PDGR"
"TUYH3Y-VNJYH-XZ4OUR","OXH4AN-RNTTI-MZCTXT","XETHXXBT","2016-06-21 14:49:07.1455","sell","limit",0.018200,3.640000,0.007280,200.00000000,0.000000,"","LT7HTL-QM5HT-DU2UCR,L4APXS-PA6QM-U2MV4S"
"T74CQ6-ISCZE-63UGZ6","OXH4AN-RNTTI-MZCTXT","XETHXXBT","2016-06-21 14:49:07.1984","sell","limit",0.018179,6.169842,0.012340,339.39392822,0.000000,"","LKAVBV-4SHKN-MJSU2O,LJ3GHG-S6ZEO-H3R2YG"
"TM42WI-PVDMR-ZZ6GCZ","OKM7OI-2KIQD-E665YP","XXBTZEUR","2016-06-21 14:49:59.4199","sell","limit",596.00000,321.84000,0.64368,0.54000000,0.00000,"","LMY52M-HPUQ2-KCXNUF,LP36ZZ-LA2ET-HFEAOB"
"TLUPKX-I5XMV-MP3CKF","OKM7OI-2KIQD-E665YP","XXBTZEUR","2016-06-21 14:49:59.5076","sell","limit",595.17000,3521.62089,7.04324,5.91700000,0.00000,"","LCEFOB-SO35V-3IIW3V,L7GZ4R-MD3K3-NIM4DA"
"TJLDNF-NZ7AI-R5IHYG","OKM7OI-2KIQD-E665YP","XXBTZEUR","2016-06-21 14:49:59.5792","sell","limit",595.13200,2504.31546,5.00863,4.20800000,0.00000,"","L25L2A-WGLSP-DLRALS,LW443W-VE7MX-EWMYJ3"
"T2IL4V-CD46M-XTGPTD","OKM7OI-2KIQD-E665YP","XXBTZEUR","2016-06-21 14:49:59.6504","sell","limit",595.13000,1947.86049,3.89572,3.27300000,0.00000,"","LICV7D-FMEV6-T4MNDL,LLLYIG-L4VHW-37A4LK"
"T2R7R6-MY5BD-3KX3IE","OKM7OI-2KIQD-E665YP","XXBTZEUR","2016-06-21 14:49:59.7197","sell","limit",595.00000,5.95000,0.01190,0.01000000,0.00000,"","LMLERY-2ENMQ-5IE7A6,L6WO4M-4J4OU-ULJQGL"
"TJYTVO-ASIJE-SQ4OSA","OKM7OI-2KIQD-E665YP","XXBTZEUR","2016-06-21 14:50:00.2131","sell","limit",594.89100,3754.95199,7.50990,6.31200000,0.00000,"","LR6M2W-I5BVY-RWOCAN,L7VHJL-GQWQS-FEKH32"
"TNIWUR-3355K-ENTHHA","OKM7OI-2KIQD-E665YP","XXBTZEUR","2016-06-21 14:50:10.0539","sell","limit",594.60000,29.73000,0.02973,0.05000000,0.00000,"","L2P75W-LL2TY-TZQV5M,LESL6E-DM47M-I5EXZF"
"TWWGKG-R7QY5-6EH5BH","OKM7OI-2KIQD-E665YP","XXBTZEUR","2016-06-21 14:50:12.0258","sell","limit",594.60000,2.99999,0.00300,0.00504540,0.00000,"","LWYJH6-UE4U3-3236Q5,LR3AIN-4ZODF-4QNLY5"
"T63ZC2-ZPTAP-FNX5NX","OKM7OI-2KIQD-E665YP","XXBTZEUR","2016-06-21 14:50:21.3634","sell","limit",594.60000,79.35083,0.07935,0.13345245,0.00000,"","L62XZG-5PMCR-LRDHRF,LEGCXA-CEON3-WCGTCD"
"T7Q4W2-5GQBQ-LPB36U","OKM7OI-2KIQD-E665YP","XXBTZEUR","2016-06-21 14:50:21.929","sell","limit",594.60000,327.92318,0.32792,0.55150215,0.00000,"","LKJ3PW-WFOX5-KNYJRO,LO3FSY-GCX2C-RT7EOV"
"THPCSB-XU5CV-K65TJM","O4LZ7A-4P2HC-X5VIC2","XETHZEUR","2016-06-21 14:53:43.4145","sell","limit",10.92841,280.86014,0.56172,25.70000000,0.00000,"","LJHEHG-GY2M5-OWUHDA,LCQ7WS-YZGLU-ZLY6QK"
"T5CJ4T-25BYJ-HNQJYT","O4LZ7A-4P2HC-X5VIC2","XETHZEUR","2016-06-21 14:53:43.4723","sell","limit",10.91531,559.95540,1.11991,51.30000000,0.00000,"","LJJRGW-AZJ6G-MJ3KSZ,L5ATEX-E7JYV-7YV4SK"
"T5FAHX-KPHAI-COGHBH","O4LZ7A-4P2HC-X5VIC2","XETHZEUR","2016-06-21 14:53:43.5129","sell","limit",10.90880,658.14972,1.31630,60.33200000,0.00000,"","LS27CD-NSLCX-QYZY5N,LJURSA-T5XSI-AASJTB"
"TM2KJ3-OCQOG-KQ5H47","O4LZ7A-4P2HC-X5VIC2","XETHZEUR","2016-06-21 14:53:43.5565","sell","limit",10.90830,1628.09541,3.25619,149.25290000,0.00000,"","L7V45P-XPROY-DLW6GX,LPGPVW-TJMUH-CFZRLL"
"TYWJQF-CULVZ-JFAIUI","O4LZ7A-4P2HC-X5VIC2","XETHZEUR","2016-06-21 14:53:43.604","sell","limit",10.90051,122.38131,0.24476,11.22711754,0.00000,"","LYP3K2-DUPEQ-QXQFIV,L7L7HO-LTHSZ-PDTTZX"
"TJBDDR-SE2EH-YQKEXJ","O4LZ7A-4P2HC-X5VIC2","XETHZEUR","2016-06-21 14:53:45.2046","sell","limit",10.91060,662.73167,0.66273,60.74200000,0.00000,"","LSR2LY-EDDL5-OQKWJR,L63O2W-BLKKY-V2PXOU"
"TBECXT-GBINT-4QAKLE","O4LZ7A-4P2HC-X5VIC2","XETHZEUR","2016-06-21 14:53:51.3071","sell","limit",10.88211,4282.11029,4.28211,393.50000000,0.00000,"","L26CKS-FJG6S-TTLTHT,LUX346-BAEWT-6VE4IV"
"TIAJPY-KJ2S5-TMZV2G","O4LZ7A-4P2HC-X5VIC2","XETHZEUR","2016-06-21 14:53:51.3824","sell","limit",10.88111,1119.66622,2.23933,102.90000000,0.00000,"","LWDYNL-2CCTO-MUDHKQ,LGP7Y6-B2FZL-WBCA2J"
"TYH2YZ-DAJWH-J5VBLE","O4LZ7A-4P2HC-X5VIC2","XETHZEUR","2016-06-21 14:53:51.4337","sell","limit",10.86795,27.68067,0.05536,2.54700000,0.00000,"","LQF7C7-MJH5J-Y6WFOS,LRY7R7-EOPL3-GAQYSX"
"TE6TK3-QEDIM-H65QCO","O4LZ7A-4P2HC-X5VIC2","XETHZEUR","2016-06-21 14:53:51.4792","sell","limit",10.83300,2176.68349,4.35337,200.93081246,0.00000,"","LY2MUW-TQRFD-7NHWAY,LOBUP4-EFBXZ-ESF2HY"
"TG736P-N5NWU-DBEEEQ","O36ED2-RXK72-W5Q5V2","XXBTZEUR","2016-06-22 10:42:09.3547","sell","limit",592.85000,7890.56220,8.67962,13.30954238,2630.18740,"","L7HVTX-4UHUE-MDIV5Z,LCT7G5-JPBZT-6SIG7Z,LKU4G3-R5QAR-U3QPXY,L3QMFH-2DFE7-A5UZSL,LKA3ZQ-3NRBK-H735S6,LXRQFI-K52PZ-MUODU4,LA55L7-TEXDZ-VWPPTP,L5B2YO-DYOMK-BXG3K7,LKSCVQ-T67GM-7FK3XF,LFBXCX-DZGW6-EXUAAC,LN7ZH7-7OIVJ-X4OW4V,LD7HY4-OMAYW-SQMEOK,LCO5I5-QM6FK-PMYGGJ,LMLTQK-2FM5O-B5TRDZ,LEFOPO-2AX6N-RRMX2M,LLDA43-UKOIX-2CKSC5,LZN3ZM-K6VLL-DLTCGD"
"T47XNB-4BON5-KVFG47","O36ED2-RXK72-W5Q5V2","XXBTZEUR","2016-06-22 10:42:20.7267","sell","limit",592.85000,1245.04429,1.36955,2.10010000,415.01476,"","LGYZJA-GPJON-E4BPXP,LFTQI4-C3XQV-WZF65Q,LEN77U-BCDEU-ZGFF67,LYCMG6-NWJPT-5SDKAK,LMNQHG-RZBLT-EUB3R5,LJKQDY-QITBZ-KDSQPE,LFNBSZ-NKGK2-EFS3NW,L6OCJZ-UAAHF-XWYYSW,L2USZS-BAKT5-PDLH54,L4VOGP-VGICN-FFAKZK,LEGGQO-Q34OO-UUF6UK,LOFC4I-QWLGF-KY3AES,LHU3XK-UVVTW-JZNUCO,LXVCN3-GTCBW-C37VCI,L2S3HA-TQVET-BZTIW5,LKEJII-VL7AB-FCPW5W,LI24CU-VEBHA-SWYUI2"
"T4C2CA-YDFRA-EGBDL5","O36ED2-RXK72-W5Q5V2","XXBTZEUR","2016-06-22 10:43:06.7311","sell","limit",592.85000,83.08793,0.09140,0.14015000,27.69598,"","L56PWO-AWJ5W-P3433N,LJJYY4-LHHCI-F2V6JV,LK6RJY-JDEBB-RZXI22,LWMMXJ-DYFFS-2EUEZJ,L6IHRS-CMNAI-N7XYD3,LSVHN4-WNMZQ-QCXHRS,LUDSSG-ZSTT3-U4WK6M,LYN2S2-66HND-UTYUEW,LY5YDQ-EGYR4-D77FX6,LHH3A3-G5KZK-6UC2ZQ,LP3I4V-AFNSI-FHLIFF,LNLE5U-ZUKWF-VH6TNR,LMU3AC-M53UJ-3NXBLE,LLVFDA-KZBIT-2EP22K,LUQPCC-QQAEM-KPUYVB,LYGSHJ-FEZMC-PWQATO,LOJDE4-3DXY6-NRDKQ5"
"TGEPAC-DIVDK-NSK5KG","O36ED2-RXK72-W5Q5V2","XXBTZEUR","2016-06-22 10:44:28.7695","sell","limit",592.85000,2638.30559,2.90214,4.45020762,879.43520,"","LPJEJA-FSV46-XBBJRT,LKGMEM-HLGKK-XUZDE3,L4YHIO-FZ63R-IEQUS2,LB4YJR-U6MND-TZL45Q,LKCJ7H-UGDI7-SIAXVQ,LEZ7BC-MTLBO-TGAJP3,L4JRTI-LQH4W-XZBDI2,LN5NFW-RGCEA-V6XXPS,LTUA7Y-2QMF2-7SHZMW,LOO6NH-TQBMF-NWEWXW,LSSRKX-CH4LR-VOIGTC,LXE247-YI2W6-UZAATO,LAPY5A-7W2BK-EL4PIN,LIQXH5-RVXMX-LLYSKJ,LX4SJC-X4SAJ-I4UXGA,LWRNI4-MRH3G-ZPLS67,LE2IU7-4GZVP-QR3SDB"
"TP4UAW-EYOM2-VUEMOD","ODPVUO-TQSGL-FROU2W","XXBTZEUR","2016-06-22 23:17:51.703","sell","limit",527.11300,27.83157,0.05845,0.05280000,9.27719,"","L2UME3-MP2NZ-GEO3MO,L3SLCD-ZPUAG-SLEJLW,LHZX4Z-QZCNQ-4BWROS,LKBT2F-SQMDS-TWLYUU,LOHNVD-6WY37-SMKOUL,L3EYPK-L7KXJ-AK4635,LZHVCJ-SEPGF-KEV3UL,LP65X4-A2AY7-T3B35Y,LUZ5M5-3PNF5-4PC76T,LWDVKW-HCT3Y-TTWKUP,LBFK4S-YVOV6-UU6PHV,LVB536-AYZ63-7RPSUJ,LGEDYS-GGVA5-UIQTVE,L5D2B2-ZSDEP-J2XBA5"
"TC2AUS-ZZHAK-I3KYN5","ODPVUO-TQSGL-FROU2W","XXBTZEUR","2016-06-22 23:17:51.7804","sell","limit",527.11200,210.84480,0.44277,0.40000000,70.28160,"","LMPBTG-WF5FX-KIWUNM,LMI5IH-CKJ6M-HXYLTP,LBEOEJ-N3QOC-KDLGYL,LLDHUC-RFT4S-ERKJEY,LGIF7A-A5AAR-UHJUQ7,LOTQX5-MBG5R-FSN7NH,LBNGSO-EN4G2-YOEK4I,LLPFWK-2W5PK-53PW2H,L3GXTW-NCUZ6-LUM5RC,LICXHE-AYUHI-L2LRIL,LKF7RJ-TUYWR-FL5ZQU,LCCNPT-H3VPJ-CZEH7B,L3NLQ6-UQ34S-VOXDJT,LISVAH-U2WW2-ZXLYJD"
"TCFRS3-H6IBN-SWZS3E","ODPVUO-TQSGL-FROU2W","XXBTZEUR","2016-06-22 23:17:51.8532","sell","limit",527.03000,7905.45000,16.60145,15.00000000,2635.15000,"","LOU6XR-VF6MP-XTRAEP,LTMOK3-Y5P4P-OOTIKH,LUUS7A-6UPFW-4LPPNG,LXPSQH-TUFSJ-OJPHLN,LSYO2W-ICKRA-T37L7S,L3HQA5-PETUB-QJCPTI,LXX3AP-3C37F-DMFIOS,LM2QHZ-LHRD5-RF7J2I,LO54PT-M6SQA-V3GBCK,LUCSJL-KJ6T2-ZP5E2G,LHTDRI-AE6BM-BER2LS,LVBC3X-PWBJY-XVBOOW,L5UUV2-IPWFM-NLRA67,L3YPIB-HUZH5-VOGXUA"
"TJLUAO-ILSAJ-IHPMMZ","ODPVUO-TQSGL-FROU2W","XXBTZEUR","2016-06-22 23:17:51.9291","sell","limit",527.00100,5.27001,0.01107,0.01000000,1.75667,"","LV4WP2-DQZUC-TAZV3V,LPFSML-4V4RY-RHPDIE,LFOXPZ-EQ66B-NJOZFM,LBBSON-AR26V-FX3J6Y,LDESND-2FSXB-PDIKDR,LEX7BT-QCXLV-ULLNRP,LHYJRE-R625I-654RPO,LN5JNY-JOCTS-HQN3WJ,LAAGOO-U6UAQ-QYSY6U,LYLOET-UWQSS-3J73IT,LO2G2U-DAVJJ-67UP62,LB7NOZ-NTEP5-W6F3S2,LUW4JK-PNC36-XLIIEG,LMALD4-RKJFA-U2KXEV"
"TWFZOQ-X64D4-R24U2U","ODPVUO-TQSGL-FROU2W","XXBTZEUR","2016-06-22 23:17:51.9965","sell","limit",527.00000,1159.40000,2.43474,2.20000000,386.46667,"","LOKDDQ-33BPX-U4CG44,LD2FEW-DF3JT-JBUVSU,LNDTMP-ZTTUI-ZBEUO7,L2QTP4-5ETZV-G5RUPT,LUCRWR-ANBCB-GQYYN2,LFVT4A-SJS5V-V2SZPH,L2PLG3-3L2RV-WUNWQK,LNEMWI-XKVUE-DWIYDF,LZG77W-65MJB-DCHYRE,LCC2T3-BMBUK-KBJT4L,LIJNXV-ZJIMO-2442VS,L3J6VR-DD2LS-PYKNCY,LR5EBG-4A3E4-VHGCEZ,LJADM6-WTQO7-2EC6FU"
"T2GBHF-PPT3W-Q44BTV","ODPVUO-TQSGL-FROU2W","XXBTZEUR","2016-06-22 23:17:52.9915","sell","limit",526.61100,15.37704,0.01691,0.02920000,5.12568,"","LRGVW3-USPFI-Z3AGPL,LTDE2Z-JZDRD-SPRGYR,LGBUW4-Y4IYQ-MKYXMF,L6MGVO-PMAAL-O72DAS,LUAUJ5-GAI5E-WTHTMS,L6MTXL-MHEBE-BKQBTS,L4SDWT-C3LXU-NF6I4A,LVQXUI-4G3WV-UUMUFP,LEVY6N-XAMRM-ULKGCB,LOSZI7-SWL3E-BGMXYT,LIOJVV-V42YP-AOSU3I,LXABLC-HTAQK-FYOMG2,L6UNWQ-PIJQ2-NEKEV2,LK6V4P-YR2YX-W6BYQR"
"TQFYWB-US4KR-5CN3JS","ODPVUO-TQSGL-FROU2W","XXBTZEUR","2016-06-22 23:17:55.0465","sell","limit",528.01000,17.84674,0.01963,0.03380000,5.94891,"","LWOHKT-GRC3U-D4CLAZ,LSB3A7-FWBMC-237GQG,L6OCDT-GP2GY-IMD6FR,LPPP5F-4UIWI-GRBU3U,LPKQP6-QZOL3-PAK6GP,L2DPLZ-B2TJS-I2IXPF,LRDTMS-MAI36-BBTN6J,LA762J-NMEJW-AV2KPC,LA27XS-WVXW5-HHNEGU,L7Z64Y-UVJ2S-KYQGAL,L546HV-MKNJ5-76K5KQ,LY6ZNV-RV5HQ-52F5AW,LL6UBL-DAQOL-YHSAD6,LVGNUV-CDU5F-HZERZ2"
"TITS6M-NOL6F-JV4ZHM","ODPVUO-TQSGL-FROU2W","XXBTZEUR","2016-06-22 23:17:59.9599","sell","limit",526.61000,27.80501,0.03059,0.05280000,9.26834,"","LHJ3DA-27HN7-5FG2L5,LIZXRS-PLXWF-4U2VRW,LWIMQT-WOPMO-NCNSTS,LAPMWC-W26L6-HOAOOB,L5KLF7-P2A66-6EBKK4,L5YDRV-I4FOD-4EUCKQ,LO3UX2-IN2TH-VFEQDC,LGUCO7-6IF3S-UPNPTN,LOQVPU-V6PED-LRSF5Q,LOGUSM-NQKZ3-AAPDN7,LKTJP7-ZCHRL-3XTG3L,LNP64S-2YAIX-BJ7FST,L6OFQF-FF4VG-6S2UAI,LPRGZQ-HEOMK-LWLTVC"
"THH23X-XZOAB-BX7AXV","ODPVUO-TQSGL-FROU2W","XXBTZEUR","2016-06-22 23:18:02.2631","sell","limit",526.61000,5.26610,0.00579,0.01000000,1.75537,"","LPF56X-ECQZI-ZDCF6N,LX755Y-K7RLF-PFI7AP,LSVINI-PVQUL-TCPXFT,LZQY7A-24MGA-WYG3AQ,LNANYT-4UMS5-CJXJEE,LZZEGQ-Q5IAI-XJWAVZ,LHXCOM-VLGWP-CB3UWW,LLTK63-ZMCBB-XN6URI,LDUKQF-PNXXS-6KRKAQ,LSE4FI-EDYPK-5CAPOW,LTH43H-OLN4U-XTN5PF,LMTALV-IV76Q-52DFLX,LVK4RF-U7JVP-S7WMOB,LJJLLY-WSVIR-ISBYZC"
"TNTBOS-FCAKG-O5IMVX","ODPVUO-TQSGL-FROU2W","XXBTZEUR","2016-06-22 23:18:03.5677","sell","limit",526.61000,5.26610,0.00579,0.01000000,1.75537,"","LFFWVD-XNKEY-S4QGXE,LM2VLZ-ZI6MB-NLELQY,LWYL7W-OOKAP-E7XTG4,LEERHT-ASL5J-V3TUTH,LNNDTL-OPTSB-W54DOU,LE7SVX-PUPMX-7HCEUR,LACRYX-ODDUS-VKVIWF,LY5L3Z-OOYMK-QKO2WF,LHL7KM-2RVKN-KH2F3N,LF2P6Y-H2SBG-CLMNAP,LRJNND-AQWHV-TAA5N5,LSS5R3-AI4VC-K23WRR,L5QXAJ-3TRAD-MXBRBC,LR3NXN-DEMH3-FCOEXJ"
"TLB6TF-QMXNT-I246N3","ODPVUO-TQSGL-FROU2W","XXBTZEUR","2016-06-22 23:18:05.8052","sell","limit",526.61000,45.40431,0.04994,0.08622000,15.13477,"","L25THJ-KNEZN-QV4WVV,LYKQHR-72XTL-UBDIUW,LTQUIE-JVF5T-ADQ2IN,LFFKPK-TTLNN-KKRPS5,LAQ42J-BUXD3-2QNTTG,LBVEGQ-RG6RG-WNEVJS,LJEKZX-OG2QA-DKIZFJ,L6L43S-OKZOG-NJOXQ4,LKF4Q2-IQJQF-IDBTA7,LKJURK-5M4JP-MWUU7U,LWP5QT-ZWZ5R-UDCQGH,LB473C-E3FXM-LZDWBF,L7CDHX-QJ6P2-VPPTT6,LKWE5E-G7YQU-O4FYK7"
"TGPM4Y-5SVFK-ZZDUV2","ODPVUO-TQSGL-FROU2W","XXBTZEUR","2016-06-22 23:18:19.3592","sell","limit",526.61000,25.90921,0.02850,0.04920000,8.63640,"","L75KBG-3XJ5I-CD2TSI,L72FGU-F3B5H-GU5ZTR,LONQF7-WTQWJ-7TJ6BC,LP2PBC-UFBQR-PZENCZ,LMACH3-2JIL5-7UBZUD,LDCEHB-SW3MZ-DYUJKR,LXMRXE-2G2QP-XEOL2K,L4S4KS-N6T7H-D3JOVR,LMOLLF-5Y6VT-IZBABB,LRYDMM-NB2ZB-AAYSH3,LNPXVY-RTSNW-BZQSZJ,LDYBNI-KCA5W-IF4L2I,LR23VZ-TJDR5-3KSQOF,LPXLZP-2AADU-DTLWD3"
"TNIAZD-3Z5Y7-3CM7UT","ODPVUO-TQSGL-FROU2W","XXBTZEUR","2016-06-22 23:18:30.655","sell","limit",526.61000,84.25760,0.09268,0.16000000,28.08587,"","LAO4VK-XNLAI-XIXUAD,LEIE4X-U6QUT-YNDM7Q,LSP22I-SWRYK-F33FWX,LB55TL-ZB7AT-2BA6SY,LVB234-AQ7GC-QBMQAH,LX7K3B-42TWI-GQLKZE,LNYSIP-4T26U-ROR7ZS,LV5XHE-GBXH2-V4U6IT,LVBAGE-UOHBV-7GDL3K,LOL6QB-YSHFW-5M2WXO,LUIM36-WJKTL-F2IOMF,LOHV6F-6FX76-QUEVVR,LRTSPC-HJSKA-X633OV,LTEHM4-DX57F-QJL6MG"
"TDV5TL-ZWHXR-IRF6BT","ODPVUO-TQSGL-FROU2W","XXBTZEUR","2016-06-22 23:18:35.5594","sell","limit",526.22100,1116.64096,1.22831,2.12200000,372.21365,"","LQGCQX-27AMS-NZYSVB,LHA77F-2M25E-WRPNT7,L4JO4S-2K7XD-SCHUJY,LYLKS7-ZHVAX-PYRT52,LL2GHX-IQU5V-ALHX2R,LITXYH-HEEV4-K4NKV5,LYIRLC-LNMSN-TVGGL6,LESBV3-GLHOL-GJ3WKR,LSZZMV-7MKYX-3SXP5O,L46OUZ-XWANW-JTZBM2,LYXK63-C7DAF-LYUGR7,LP4PJB-6QKZG-JZ6S2O,LDZUTL-2GM4L-CUBJWN,LNEAL2-M2H6O-HOUUYG"
"T6WIXD-3GZPU-QG47FF","ODPVUO-TQSGL-FROU2W","XXBTZEUR","2016-06-22 23:18:36.9152","sell","limit",526.21000,3512.97796,3.86428,6.67600000,1170.99265,"","L7S52Y-J2EET-SWVIMZ,LO3VAP-7VEH3-3VX5GN,LDAMRQ-54ORT-66UNV6,LHTZFF-5P3CB-DHS3GY,LMYJUS-CPC4K-YS27IX,LI2VKL-TMG5M-6OA4Y5,LZG33Z-I6HBA-2PSJIX,LIUF2E-7LKHM-UE75AC,LTSYPJ-44Y6G-D2KTUL,LCNVAI-TGAUY-JZ2T5L,L2JLQB-5US35-YXELW5,LLFTPR-HDMB7-46CPGW,LYBT2H-T2Q2Q-ACP7KN,L3L7BZ-JRE2G-Q5PSYT"
"TRHJVM-PCJOA-7QJDXA","ODPVUO-TQSGL-FROU2W","XXBTZEUR","2016-06-22 23:18:38.6892","sell","limit",526.10000,349.85650,0.38484,0.66500000,116.61883,"","LZKKOR-B74FQ-UFAUDG,LVHZN6-DB2FT-VFIVGQ,LD3JV6-QUITO-2YGXTW,LZZGUE-57BGK-UXVDBZ,LMSP6Z-RTKXD-RBSU6B,LECSYQ-AHW5L-DNORZQ,LA4SYY-RCVQO-UBUDFM,LEWXIH-S27W4-K6SVBB,LKZ4ZL-5XCPJ-FLFHG6,LODD5Z-EKI6H-JKC2OM,L5BJ7M-YOX7V-QXFOS4,LYQZ6E-L6VRE-FY2XX5,L57QI5-RVU5E-KPEZ72,LHBFDP-HZZBA-Q7GSWU"
"TKKBBH-2EZWH-V5CZ7X","ODPVUO-TQSGL-FROU2W","XXBTZEUR","2016-06-22 23:18:40.7265","sell","limit",526.10000,526.10000,0.57871,1.00000000,175.36667,"","LIOAYI-WUCTQ-M4BBCM,LSCPFV-EF5EY-RAJICE,LMPAYM-BHLAP-UCT6Z3,LME5YB-BK3DW-BWTTS5,LL663M-DH33U-PGQ3PY,LTVULE-YWFFI-IFHUDW,LZSMPK-S7VTT-O73UZQ,LXNON4-Y26QD-QK6BUN,LHYQCU-PTNZG-YBXFEG,LCTCMB-W7QCI-PIO2CO,L6V4FF-FDAQB-Y2ZS4U,LWSBNQ-MSUMU-QKSO35,LCMQIF-6DC7I-FTWYKX,LI6UT6-P7W5U-RCVYAC"
"TPFH6W-J2NHA-GYRN3U","ODPVUO-TQSGL-FROU2W","XXBTZEUR","2016-06-22 23:18:42.0997","sell","limit",526.61000,368.10039,0.40491,0.69900000,122.70013,"","LFZUTZ-XLNQQ-UKOXAV,LIKJEN-RK2IV-RUV73T,LMREKC-YBQT6-3NPXCC,L63QU6-H35YW-YZANOF,LTFHP3-ZP3AP-S2ZRN6,LKG375-6YCIV-5HVBTG,LKYZKA-WBOKG-MHNSC4,LLYHFX-XYJEQ-Y5ULU7,L75JI7-TPDZL-IF3D72,LXOJFZ-BYQKV-CDHY6B,LRSOTN-QT4T3-KHZPRR,LPCSI4-EWJ6E-QGY5JP,LQBU6Q-TGSJE-3PSPEZ,LBPZ5X-XE3SV-FV5IVZ"
"TL2JEN-GUYZP-BYJMAN","ODPVUO-TQSGL-FROU2W","XXBTZEUR","2016-06-22 23:18:44.2736","sell","limit",526.10000,52.61000,0.05787,0.10000000,17.53667,"","LI4L7A-4S7RG-XZTKG2,LX6FTI-FETMB-KGC3P5,LAX2AZ-4J3RI-J6U2CR,LH2OH4-NWWON-XOFW56,LEZ7QI-GOWTH-536GYO,LHLOH6-Z53JX-C3PHCT,LHMQAE-XT453-XN23L4,LERTS3-HOZWD-6PSYT3,LWIJ4Q-45MSW-5X563W,LZLFSE-5ZVQH-V5XQG5,LNGGUE-SDJBL-AQ24Y5,L3KYNZ-K7A2R-TM3HXV,LSPYCF-OBQEG-ROKDDZ,LTYHJL-3AFET-BIZNHK"
"TQMIGG-5HBCC-RD5NWP","ODPVUO-TQSGL-FROU2W","XXBTZEUR","2016-06-22 23:18:48.9167","sell","limit",526.10000,338.79788,0.37268,0.64398000,112.93263,"","LMQ3VE-RD2LC-ALHJMN,LCKXY3-ZVWNM-5LOW7R,LSEBUC-XWNAG-WVJR2M,LPEZAA-RL7G4-KX3A3O,LHWXCS-WGVRC-2RVHYV,LANBZZ-WJV6X-TOV3CT,LQR3BB-IH7R4-XA3KAH,LS4HDQ-Y4PBV-FUNMPR,LRZRFF-NBJRA-QTV52I,LWB7MB-RXHPY-PDVQHG,LAONAN-6ANKP-EBB6UX,L3ED4R-NNAJM-CR275J,LIQGM2-C2XOG-DHVQN3,LQXJSF-XVCFE-ZJEQKY"
