"txid","refid","time","type","aclass","asset","amount","fee","balance"
"LM5NAV-NOB66-P3MJQ2","TSESYY-U2Q4Q-WQ2CCP","2016-05-04 12:32:09","rollover","currency","XXBT",0.0000000000,0.0001610000,0.7250250000
"LRIVFS-N5PLU-NX57C4","TY55MI-73GVS-65EMRW","2016-05-04 12:32:09","rollover","currency","XXBT",0.0000000000,0.0000050000,0.7250200000
"LUQSU3-75PXG-X6ZMVZ","T5AYPS-HQC6V-NX2YOQ","2016-05-04 12:32:09","rollover","currency","XXBT",0.0000000000,0.0000130000,0.7250070000
"LBK3DO-GTJWK-NFJUFF","TGN47P-ESV7K-YNCIRI","2016-05-04 12:32:09","rollover","currency","XXBT",0.0000000000,0.0000330000,0.7249740000
"LQF6K4-LCEYP-STOM2B","TXBD6V-UFWQ6-6L6RGY","2016-05-04 12:32:09","rollover","currency","XXBT",0.0000000000,0.0001350000,0.7248390000
"LJMJPD-ZZCUJ-27DOD6","T4MBXI-YJUUJ-E3GXUU","2016-05-04 12:32:09","rollover","currency","XXBT",0.0000000000,0.0000230000,0.7248160000
"LOCTO2-GEJF3-BS3ZVE","TRU2JR-6ZIF6-HW7KIP","2016-05-04 12:32:09","rollover","currency","XXBT",0.0000000000,0.0000050000,0.7248110000
"LJFBBR-LHUNK-YPNPUQ","TR3LPG-KGHOT-VPFIGB","2016-05-04 12:39:40","rollover","currency","XXBT",0.0000000000,0.0000030000,0.7248080000
"LOCRDP-T3RE7-Y63PSE","TILYXE-TD7NA-SH3T6G","2016-05-04 12:39:40","rollover","currency","XXBT",0.0000000000,0.0000030000,0.7248050000
"LIIL2D-BGWXM-DDE7HY","TX2W62-JZMOG-XEEM7G","2016-05-04 12:39:40","rollover","currency","XXBT",0.0000000000,0.0000750000,0.7247300000
"L6LWNK-CN7HV-RSATHO","TDOQU2-UEDUB-D23LPV","2016-05-04 12:39:40","rollover","currency","XXBT",0.0000000000,0.0000900000,0.7246400000
"L27YE3-I6DMM-P6C7UI","TFDYPZ-75O4I-MXZB2P","2016-05-04 12:39:40","rollover","currency","XXBT",0.0000000000,0.0001660000,0.7244740000
"L3J7FY-NQN42-VQTG5L","TXNDC2-LCZPN-LKYUPB","2016-05-04 12:39:40","rollover","currency","XXBT",0.0000000000,0.0000250000,0.7244490000
"L23Q5N-UP2OU-RDMRQU","TBRBKJ-4AGNF-U2LO3T","2016-05-04 12:39:40","rollover","currency","XXBT",0.0000000000,0.0000120000,0.7244370000
"L3HVPL-ETM2H-JKLQDX","TW263H-FIMZG-DFLKSJ","2016-05-04 12:39:40","rollover","currency","XXBT",0.0000000000,0.0000160000,0.7244210000
"L4MNEC-7IONO-7EGMBQ","TSRFLV-XKE7Q-OJYIKX","2016-05-04 12:39:40","rollover","currency","XXBT",0.0000000000,0.0000100000,0.7244110000
"LGS5IO-WN7OR-QSPPDY","TSCBK4-WPVSS-VVTSUO","2016-05-04 12:39:40","rollover","currency","XXBT",0.0000000000,0.0004500000,0.7239610000
"L7GSQQ-SBPLW-WDCCVD","TJ6O47-6H6PE-VFKWLP","2016-05-04 12:39:40","rollover","currency","XXBT",0.0000000000,0.0000630000,0.7238980000
"L2WK27-KJ5I2-M4XF3A","TNL73X-UECT7-SGZGAJ","2016-05-04 12:39:40","rollover","currency","XXBT",0.0000000000,0.0000030000,0.7238950000
"LBLUZZ-DJMWH-7KK7HD","TMW7U2-U3RC7-CGHVCF","2016-05-04 12:39:40","rollover","currency","XXBT",0.0000000000,0.0001270000,0.7237680000
"LBQDFW-4LVKP-OJOWWX","TULWTV-JYJXJ-B4MYJS","2016-05-04 12:42:13","margin","currency","XXBT",0.1972470000,0.0038720000,0.9171430000
"L5TO7B-52TYU-IN3JDM","TU6WZE-JUTD2-ITSWPG","2016-05-04 12:42:15","margin","currency","XXBT",0.0274060000,0.0005380000,0.9440110000
"LDLEVO-CVA6H-764O4L","TMULI6-VEJD3-UPSZOO","2016-05-04 12:42:17","margin","currency","XXBT",0.0039490000,0.0000780000,0.9478820000
"LJHHYB-HI4EA-THTT7Y","T7DKYU-7JXQO-KI6NZW","2016-05-04 12:42:22","margin","currency","XXBT",0.1091710000,0.0021430000,1.0549100000
"LU6WXZ-X575Z-BTMJJ6","TU3FU6-ZPPXX-3XLAZ6","2016-05-04 14:55:13","rollover","currency","XXBT",0.0000000000,0.0010340000,1.0538760000
"LY5MRW-EEX3X-RVUGSD","TUZLM4-56HEY-OAXBC7","2016-05-04 16:25:31","rollover","currency","XXBT",0.0000000000,0.0000960000,1.0537800000
"LOFFDL-TCLGM-OCVNWQ","TFRSV4-LI5L2-HIOEHS","2016-05-04 16:25:31","rollover","currency","XXBT",0.0000000000,0.0001320000,1.0536480000
"L5EKTL-F56D6-UFH46F","T25K3D-Z2KSZ-HJXEPR","2016-05-04 16:25:31","rollover","currency","XXBT",0.0000000000,0.0001080000,1.0535400000
"LGYT6T-TME6J-HQFZJL","TEHFO2-NEQFK-OGDAFR","2016-05-04 16:25:31","rollover","currency","XXBT",0.0000000000,0.0003420000,1.0531980000
"LTQURC-KBNJV-YB6B7E","TFONXN-K3SHY-7H6JRT","2016-05-04 16:25:31","rollover","currency","XXBT",0.0000000000,0.0000070000,1.0531910000
"LZOZT5-FPYZD-MATIB3","TQ22P7-26RRY-KFXODX","2016-05-04 16:25:31","rollover","currency","XXBT",0.0000000000,0.0000020000,1.0531890000
"LYHSDB-7CAYE-OULNFT","TU55BM-6SKYK-QRFPHE","2016-05-04 16:25:31","rollover","currency","XXBT",0.0000000000,0.0000360000,1.0531530000
"LIQ3FN-HLPMT-2ZMEOF","TIAPFY-MGTVO-4U2TOJ","2016-05-04 16:25:31","rollover","currency","XXBT",0.0000000000,0.0000040000,1.0531490000
"L5HYMO-2BKC2-QKVRXZ","T2R2CF-2YEEE-NEL4J4","2016-05-04 16:25:31","rollover","currency","XXBT",0.0000000000,0.0001240000,1.0530250000
"LBNAI4-WQBYS-TNTI73","TFPO4B-QIHCM-V4DS22","2016-05-04 16:25:31","rollover","currency","XXBT",0.0000000000,0.0000340000,1.0529910000
"LV32TT-IG3JH-4SVECW","TIRCEF-3D7EJ-7MDFKY","2016-05-04 16:25:31","rollover","currency","XXBT",0.0000000000,0.0000010000,1.0529900000
"LQ4SSY-XMPCS-WV5JIK","TB5YFB-T3E2X-UYHAMM","2016-05-04 16:33:03","rollover","currency","XXBT",0.0000000000,0.0000450000,1.0529450000
"L7UMNL-ZD3JR-UKQA5E","T3UXN3-BX3JQ-ZHM4OH","2016-05-04 16:33:03","rollover","currency","XXBT",0.0000000000,0.0001200000,1.0528250000
"LKPWVN-IZMXP-AJGAQP","TSESYY-U2Q4Q-WQ2CCP","2016-05-04 16:33:03","rollover","currency","XXBT",0.0000000000,0.0001610000,1.0526640000
"LCFZ2J-BTYWY-FVJDMU","TY55MI-73GVS-65EMRW","2016-05-04 16:33:03","rollover","currency","XXBT",0.0000000000,0.0000050000,1.0526590000
"LCWOS7-4YKXQ-NFKYUO","T5AYPS-HQC6V-NX2YOQ","2016-05-04 16:33:03","rollover","currency","XXBT",0.0000000000,0.0000130000,1.0526460000
"LRESI2-OHWLY-EQJYWQ","TGN47P-ESV7K-YNCIRI","2016-05-04 16:33:03","rollover","currency","XXBT",0.0000000000,0.0000330000,1.0526130000
"LLDNDY-D7OVR-2R6Z4Y","TXBD6V-UFWQ6-6L6RGY","2016-05-04 16:33:03","rollover","currency","XXBT",0.0000000000,0.0001350000,1.0524780000
"L6XZQJ-NFBAW-G2TI6O","T4MBXI-YJUUJ-E3GXUU","2016-05-04 16:33:03","rollover","currency","XXBT",0.0000000000,0.0000230000,1.0524550000
"L7PLG6-XMMJT-F44JXT","TRU2JR-6ZIF6-HW7KIP","2016-05-04 16:33:03","rollover","currency","XXBT",0.0000000000,0.0000050000,1.0524500000
"LBH7TD-GWYPJ-UQ36HV","TR3LPG-KGHOT-VPFIGB","2016-05-04 16:38:04","rollover","currency","XXBT",0.0000000000,0.0000030000,1.0524470000
"L7J7G2-7A2VB-DR62VF","TILYXE-TD7NA-SH3T6G","2016-05-04 16:38:04","rollover","currency","XXBT",0.0000000000,0.0000030000,1.0524440000
"LHYNO7-DLTVR-BXGDLD","TX2W62-JZMOG-XEEM7G","2016-05-04 16:38:04","rollover","currency","XXBT",0.0000000000,0.0000750000,1.0523690000
"L4DYG6-F4XNL-PFJCJ2","TDOQU2-UEDUB-D23LPV","2016-05-04 16:38:04","rollover","currency","XXBT",0.0000000000,0.0000900000,1.0522790000
"LPHQ7A-LZSTF-JVBEVC","TFDYPZ-75O4I-MXZB2P","2016-05-04 16:38:04","rollover","currency","XXBT",0.0000000000,0.0001660000,1.0521130000
"LKBTQP-5M7LI-6UO7G7","TXNDC2-LCZPN-LKYUPB","2016-05-04 16:38:04","rollover","currency","XXBT",0.0000000000,0.0000250000,1.0520880000
"LJLQ3M-6HKPO-QQPD4K","TBRBKJ-4AGNF-U2LO3T","2016-05-04 16:38:04","rollover","currency","XXBT",0.0000000000,0.0000120000,1.0520760000
"LDKBD7-C5AF2-67QR7I","TW263H-FIMZG-DFLKSJ","2016-05-04 16:38:04","rollover","currency","XXBT",0.0000000000,0.0000160000,1.0520600000
"LDUM3L-XTM24-G3FJZ6","TSRFLV-XKE7Q-OJYIKX","2016-05-04 16:38:04","rollover","currency","XXBT",0.0000000000,0.0000100000,1.0520500000
"LLQZKW-HLUS6-CGTWCP","TSCBK4-WPVSS-VVTSUO","2016-05-04 16:38:04","rollover","currency","XXBT",0.0000000000,0.0004500000,1.0516000000
"LJOZFY-ZXKUQ-6MMSRE","TJ6O47-6H6PE-VFKWLP","2016-05-04 16:38:04","rollover","currency","XXBT",0.0000000000,0.0000630000,1.0515370000
"LC5NPO-NDDAO-WX7IJZ","TNL73X-UECT7-SGZGAJ","2016-05-04 16:38:04","rollover","currency","XXBT",0.0000000000,0.0000030000,1.0515340000
"LKLRQQ-OQ4BL-76WCWB","TMW7U2-U3RC7-CGHVCF","2016-05-04 16:38:04","rollover","currency","XXBT",0.0000000000,0.0001270000,1.0514070000
"LEUMGA-4RKRO-QAPS2Q","TU3FU6-ZPPXX-3XLAZ6","2016-05-04 18:56:07","rollover","currency","XXBT",0.0000000000,0.0010340000,1.0503730000
"LNDXKC-MJZ26-PH3APL","TUZLM4-56HEY-OAXBC7","2016-05-04 20:23:56","rollover","currency","XXBT",0.0000000000,0.0000960000,1.0502770000
"L63W6K-QKZRE-LKQFEH","TFRSV4-LI5L2-HIOEHS","2016-05-04 20:23:56","rollover","currency","XXBT",0.0000000000,0.0001320000,1.0501450000
"LIYDVP-F7P6Q-JSSHQ7","T25K3D-Z2KSZ-HJXEPR","2016-05-04 20:23:56","rollover","currency","XXBT",0.0000000000,0.0001080000,1.0500370000
"LFE4QJ-JKWWI-M5ZOJC","TEHFO2-NEQFK-OGDAFR","2016-05-04 20:23:56","rollover","currency","XXBT",0.0000000000,0.0003420000,1.0496950000
"L2POFK-VHIFR-VAHHPU","TFONXN-K3SHY-7H6JRT","2016-05-04 20:23:56","rollover","currency","XXBT",0.0000000000,0.0000070000,1.0496880000
"LURFUB-JB2HU-RJG7TI","TQ22P7-26RRY-KFXODX","2016-05-04 20:23:56","rollover","currency","XXBT",0.0000000000,0.0000020000,1.0496860000
"LQBJVL-T3NZV-2MKUMP","TU55BM-6SKYK-QRFPHE","2016-05-04 20:23:56","rollover","currency","XXBT",0.0000000000,0.0000360000,1.0496500000
"LDLRS2-XHTZW-XU4MW7","TIAPFY-MGTVO-4U2TOJ","2016-05-04 20:23:56","rollover","currency","XXBT",0.0000000000,0.0000040000,1.0496460000
"LXFRST-UGVFI-OLEUDT","T2R2CF-2YEEE-NEL4J4","2016-05-04 20:23:56","rollover","currency","XXBT",0.0000000000,0.0001240000,1.0495220000
"LJ4XLE-JPK7F-3DM77W","TFPO4B-QIHCM-V4DS22","2016-05-04 20:23:56","rollover","currency","XXBT",0.0000000000,0.0000340000,1.0494880000
"LCOM5W-GLUMH-TGSL7M","TIRCEF-3D7EJ-7MDFKY","2016-05-04 20:23:56","rollover","currency","XXBT",0.0000000000,0.0000010000,1.0494870000
"L7PCM5-OS4E3-VWHZGX","TB5YFB-T3E2X-UYHAMM","2016-05-04 20:33:59","rollover","currency","XXBT",0.0000000000,0.0000450000,1.0494420000
"LWUPBI-QDGDK-WTICN4","T3UXN3-BX3JQ-ZHM4OH","2016-05-04 20:33:59","rollover","currency","XXBT",0.0000000000,0.0001200000,1.0493220000
"LZQRPP-UAFA5-5U7UQA","TSESYY-U2Q4Q-WQ2CCP","2016-05-04 20:33:59","rollover","currency","XXBT",0.0000000000,0.0001610000,1.0491610000
"L3GMIC-NDEEF-32V3YG","TY55MI-73GVS-65EMRW","2016-05-04 20:33:59","rollover","currency","XXBT",0.0000000000,0.0000050000,1.0491560000
"LYUDWG-WB3QO-CJ5L6Y","T5AYPS-HQC6V-NX2YOQ","2016-05-04 20:33:59","rollover","currency","XXBT",0.0000000000,0.0000130000,1.0491430000
"LGZ4GW-XZ6XA-SFOP72","TGN47P-ESV7K-YNCIRI","2016-05-04 20:33:59","rollover","currency","XXBT",0.0000000000,0.0000330000,1.0491100000
"LYRE36-BLXXZ-GPBIT2","TXBD6V-UFWQ6-6L6RGY","2016-05-04 20:33:59","rollover","currency","XXBT",0.0000000000,0.0001350000,1.0489750000
"LKTXD2-6TCDY-7SYOT4","T4MBXI-YJUUJ-E3GXUU","2016-05-04 20:33:59","rollover","currency","XXBT",0.0000000000,0.0000230000,1.0489520000
"LMCMKT-WLY7R-IWE4JK","TRU2JR-6ZIF6-HW7KIP","2016-05-04 20:33:59","rollover","currency","XXBT",0.0000000000,0.0000050000,1.0489470000
"LOSWLX-KSJ4N-BIVPOU","TR3LPG-KGHOT-VPFIGB","2016-05-04 20:39:01","rollover","currency","XXBT",0.0000000000,0.0000030000,1.0489440000
"LSWF7Y-XUOGI-B5QQPU","TILYXE-TD7NA-SH3T6G","2016-05-04 20:39:01","rollover","currency","XXBT",0.0000000000,0.0000030000,1.0489410000
"LKPF2N-BJBGT-ORMZOD","TX2W62-JZMOG-XEEM7G","2016-05-04 20:39:01","rollover","currency","XXBT",0.0000000000,0.0000750000,1.0488660000
"LZFK2M-LJJMT-FZXAET","TDOQU2-UEDUB-D23LPV","2016-05-04 20:39:01","rollover","currency","XXBT",0.0000000000,0.0000900000,1.0487760000
"LUBMH5-ZPPBL-6ROGAY","TFDYPZ-75O4I-MXZB2P","2016-05-04 20:39:01","rollover","currency","XXBT",0.0000000000,0.0001660000,1.0486100000
"LWUF2E-SGCZ5-KLZJPH","TXNDC2-LCZPN-LKYUPB","2016-05-04 20:39:01","rollover","currency","XXBT",0.0000000000,0.0000250000,1.0485850000
"LIMDH3-56HWB-PSWMXB","TBRBKJ-4AGNF-U2LO3T","2016-05-04 20:39:01","rollover","currency","XXBT",0.0000000000,0.0000120000,1.0485730000
"LWRQUC-LTU4J-DPJV2L","TW263H-FIMZG-DFLKSJ","2016-05-04 20:39:01","rollover","currency","XXBT",0.0000000000,0.0000160000,1.0485570000
"LYZCMH-BOIUB-M2RFXZ","TSRFLV-XKE7Q-OJYIKX","2016-05-04 20:39:01","rollover","currency","XXBT",0.0000000000,0.0000100000,1.0485470000
"L5VNF2-AM6RV-OBPEDA","TSCBK4-WPVSS-VVTSUO","2016-05-04 20:39:01","rollover","currency","XXBT",0.0000000000,0.0004500000,1.0480970000
"LJED4W-LW5MA-VIMS77","TJ6O47-6H6PE-VFKWLP","2016-05-04 20:39:01","rollover","currency","XXBT",0.0000000000,0.0000630000,1.0480340000
"LEWZLQ-F24KR-JXG4E7","TNL73X-UECT7-SGZGAJ","2016-05-04 20:39:01","rollover","currency","XXBT",0.0000000000,0.0000030000,1.0480310000
"LLF4KS-HSQCD-OLHITE","TMW7U2-U3RC7-CGHVCF","2016-05-04 20:39:01","rollover","currency","XXBT",0.0000000000,0.0001270000,1.0479040000
"LDDZUD-LLKJ6-LI3TIS","TU3FU6-ZPPXX-3XLAZ6","2016-05-04 22:57:02","rollover","currency","XXBT",0.0000000000,0.0010340000,1.0468700000
"LAU5SR-SZNGP-LAMD62","TUZLM4-56HEY-OAXBC7","2016-05-05 00:24:53","rollover","currency","XXBT",0.0000000000,0.0000960000,1.0467740000
"LAV5MX-UEBFX-VHH5QQ","TFRSV4-LI5L2-HIOEHS","2016-05-05 00:24:53","rollover","currency","XXBT",0.0000000000,0.0001320000,1.0466420000
"LQBNPP-ADKAR-7RXKSB","T25K3D-Z2KSZ-HJXEPR","2016-05-05 00:24:53","rollover","currency","XXBT",0.0000000000,0.0001080000,1.0465340000
"LTLACB-GVGTU-NCL2IB","TEHFO2-NEQFK-OGDAFR","2016-05-05 00:24:53","rollover","currency","XXBT",0.0000000000,0.0003420000,1.0461920000
"L5URNY-ANP7U-7V7AQR","TFONXN-K3SHY-7H6JRT","2016-05-05 00:24:53","rollover","currency","XXBT",0.0000000000,0.0000070000,1.0461850000
"L5LIJ6-6V6QU-KTZWXJ","TQ22P7-26RRY-KFXODX","2016-05-05 00:24:53","rollover","currency","XXBT",0.0000000000,0.0000020000,1.0461830000
"L37O7C-GNKCZ-B67QNZ","TU55BM-6SKYK-QRFPHE","2016-05-05 00:24:53","rollover","currency","XXBT",0.0000000000,0.0000360000,1.0461470000
"LR6AZI-FWIZX-63FZEY","TIAPFY-MGTVO-4U2TOJ","2016-05-05 00:24:53","rollover","currency","XXBT",0.0000000000,0.0000040000,1.0461430000
"LIGTR2-G5U3Y-NZQWRR","T2R2CF-2YEEE-NEL4J4","2016-05-05 00:24:53","rollover","currency","XXBT",0.0000000000,0.0001240000,1.0460190000
"LOWNQP-IU23T-YJCOAS","TFPO4B-QIHCM-V4DS22","2016-05-05 00:24:53","rollover","currency","XXBT",0.0000000000,0.0000340000,1.0459850000
"LMDKQN-WGOZC-WJBXTE","TIRCEF-3D7EJ-7MDFKY","2016-05-05 00:24:53","rollover","currency","XXBT",0.0000000000,0.0000010000,1.0459840000
"L7O3C4-B2DIX-LFUARV","TB5YFB-T3E2X-UYHAMM","2016-05-05 00:32:24","rollover","currency","XXBT",0.0000000000,0.0000450000,1.0459390000
"LLM5YJ-NFYG7-JCABYX","T3UXN3-BX3JQ-ZHM4OH","2016-05-05 00:32:24","rollover","currency","XXBT",0.0000000000,0.0001200000,1.0458190000
"LU7PDX-67YHH-HAWJAR","TSESYY-U2Q4Q-WQ2CCP","2016-05-05 00:32:24","rollover","currency","XXBT",0.0000000000,0.0001610000,1.0456580000
"LPGLWU-KRKOO-AXFX7D","TY55MI-73GVS-65EMRW","2016-05-05 00:32:24","rollover","currency","XXBT",0.0000000000,0.0000050000,1.0456530000
"LRTMFQ-3YR34-LPC7DA","T5AYPS-HQC6V-NX2YOQ","2016-05-05 00:32:24","rollover","currency","XXBT",0.0000000000,0.0000130000,1.0456400000
"LXAZNS-IKET2-NJRC7N","TGN47P-ESV7K-YNCIRI","2016-05-05 00:32:24","rollover","currency","XXBT",0.0000000000,0.0000330000,1.0456070000
"LJKUED-NUHUH-HR2WNV","TXBD6V-UFWQ6-6L6RGY","2016-05-05 00:32:24","rollover","currency","XXBT",0.0000000000,0.0001350000,1.0454720000
"LL55RA-46SQF-SD7KN2","T4MBXI-YJUUJ-E3GXUU","2016-05-05 00:32:24","rollover","currency","XXBT",0.0000000000,0.0000230000,1.0454490000
"LEMPP4-IMUSM-SHGHVZ","TRU2JR-6ZIF6-HW7KIP","2016-05-05 00:32:24","rollover","currency","XXBT",0.0000000000,0.0000050000,1.0454440000
"L74KTJ-K5TPJ-BOXM32","TR3LPG-KGHOT-VPFIGB","2016-05-05 00:39:55","rollover","currency","XXBT",0.0000000000,0.0000030000,1.0454410000
"LHMN4L-EVQAF-IS4536","TILYXE-TD7NA-SH3T6G","2016-05-05 00:39:55","rollover","currency","XXBT",0.0000000000,0.0000030000,1.0454380000
"LRIPY5-FFJQM-I7CRAE","TX2W62-JZMOG-XEEM7G","2016-05-05 00:39:55","rollover","currency","XXBT",0.0000000000,0.0000750000,1.0453630000
"L3LLR2-ETVVA-6MXRWJ","TDOQU2-UEDUB-D23LPV","2016-05-05 00:39:55","rollover","currency","XXBT",0.0000000000,0.0000900000,1.0452730000
"L35QYV-4ZWFS-Y3XR2L","TFDYPZ-75O4I-MXZB2P","2016-05-05 00:39:55","rollover","currency","XXBT",0.0000000000,0.0001660000,1.0451070000
"LLIBRD-G2QIX-DLQJFQ","TXNDC2-LCZPN-LKYUPB","2016-05-05 00:39:55","rollover","currency","XXBT",0.0000000000,0.0000250000,1.0450820000
"LHIWOD-3OTQY-HMRNUE","TBRBKJ-4AGNF-U2LO3T","2016-05-05 00:39:55","rollover","currency","XXBT",0.0000000000,0.0000120000,1.0450700000
"LHQB2N-SLMMN-PPFMYH","TW263H-FIMZG-DFLKSJ","2016-05-05 00:39:55","rollover","currency","XXBT",0.0000000000,0.0000160000,1.0450540000
"LUTXKO-2IB5X-WM3BGR","TSRFLV-XKE7Q-OJYIKX","2016-05-05 00:39:55","rollover","currency","XXBT",0.0000000000,0.0000100000,1.0450440000
"LEMWHA-SQDTW-JG376Z","TSCBK4-WPVSS-VVTSUO","2016-05-05 00:39:55","rollover","currency","XXBT",0.0000000000,0.0004500000,1.0445940000
"LLVZEJ-PA66W-OJNNLF","TJ6O47-6H6PE-VFKWLP","2016-05-05 00:39:55","rollover","currency","XXBT",0.0000000000,0.0000630000,1.0445310000
"LLDDW2-NOL7Q-6RXKKA","TNL73X-UECT7-SGZGAJ","2016-05-05 00:39:55","rollover","currency","XXBT",0.0000000000,0.0000030000,1.0445280000
"LZQORA-M2YW5-R5B7E4","TMW7U2-U3RC7-CGHVCF","2016-05-05 00:39:55","rollover","currency","XXBT",0.0000000000,0.0001270000,1.0444010000
"LBOSLM-4HD6D-ER5G4E","QCCO3N6-J23BEO-CFZBOI","2016-05-05 01:01:01","deposit","currency","ZEUR",12498.0000,0.0000,42553.2721
"LE35K2-I5I5L-DBJITM","TU3FU6-ZPPXX-3XLAZ6","2016-05-05 02:55:26","rollover","currency","XXBT",0.0000000000,0.0010340000,1.0433670000
"LXQCKM-M6QR7-KH7PRS","TUZLM4-56HEY-OAXBC7","2016-05-05 04:25:50","rollover","currency","XXBT",0.0000000000,0.0000960000,1.0432710000
"LDGT4M-3HATF-73V6UB","TFRSV4-LI5L2-HIOEHS","2016-05-05 04:25:50","rollover","currency","XXBT",0.0000000000,0.0001320000,1.0431390000
"LOAD4V-XQCAK-LQYSWC","T25K3D-Z2KSZ-HJXEPR","2016-05-05 04:25:50","rollover","currency","XXBT",0.0000000000,0.0001080000,1.0430310000
"LAOJZ2-Q4V5B-3NTKED","TEHFO2-NEQFK-OGDAFR","2016-05-05 04:25:50","rollover","currency","XXBT",0.0000000000,0.0003420000,1.0426890000
"LDENMZ-NSZZ2-AXVCUN","TFONXN-K3SHY-7H6JRT","2016-05-05 04:25:50","rollover","currency","XXBT",0.0000000000,0.0000070000,1.0426820000
"LEFGMR-A5UWA-JB6UST","TQ22P7-26RRY-KFXODX","2016-05-05 04:25:50","rollover","currency","XXBT",0.0000000000,0.0000020000,1.0426800000
"LMQMME-RIW6O-6MXK7H","TU55BM-6SKYK-QRFPHE","2016-05-05 04:25:50","rollover","currency","XXBT",0.0000000000,0.0000360000,1.0426440000
"LFV3VZ-NERYM-AWYGP7","TIAPFY-MGTVO-4U2TOJ","2016-05-05 04:25:50","rollover","currency","XXBT",0.0000000000,0.0000040000,1.0426400000
"LONY3Y-HKVZK-7DLQVT","T2R2CF-2YEEE-NEL4J4","2016-05-05 04:25:50","rollover","currency","XXBT",0.0000000000,0.0001240000,1.0425160000
"LD54QM-WGOSQ-HY7IAP","TFPO4B-QIHCM-V4DS22","2016-05-05 04:25:50","rollover","currency","XXBT",0.0000000000,0.0000340000,1.0424820000
"LKMYJH-LJ4JI-ZGHTN2","TIRCEF-3D7EJ-7MDFKY","2016-05-05 04:25:50","rollover","currency","XXBT",0.0000000000,0.0000010000,1.0424810000
"LZVMK5-KQVGA-6HR7AV","TB5YFB-T3E2X-UYHAMM","2016-05-05 04:33:22","rollover","currency","XXBT",0.0000000000,0.0000450000,1.0424360000
"LRHNEM-CCY7N-4WQUAV","T3UXN3-BX3JQ-ZHM4OH","2016-05-05 04:33:22","rollover","currency","XXBT",0.0000000000,0.0001200000,1.0423160000
"LHXLGV-5K5H4-GSN7CV","TSESYY-U2Q4Q-WQ2CCP","2016-05-05 04:33:22","rollover","currency","XXBT",0.0000000000,0.0001610000,1.0421550000
"LB5ROZ-5RS6F-SNNIKE","TY55MI-73GVS-65EMRW","2016-05-05 04:33:22","rollover","currency","XXBT",0.0000000000,0.0000050000,1.0421500000
"LEGU23-VGMSP-UDAIPP","T5AYPS-HQC6V-NX2YOQ","2016-05-05 04:33:22","rollover","currency","XXBT",0.0000000000,0.0000130000,1.0421370000
"LVFNRG-SOE37-2TQTCB","TGN47P-ESV7K-YNCIRI","2016-05-05 04:33:22","rollover","currency","XXBT",0.0000000000,0.0000330000,1.0421040000
"LDYESK-7Y56H-56DV6J","TXBD6V-UFWQ6-6L6RGY","2016-05-05 04:33:22","rollover","currency","XXBT",0.0000000000,0.0001350000,1.0419690000
"LMBBAR-OWIJV-ZQ2HJJ","T4MBXI-YJUUJ-E3GXUU","2016-05-05 04:33:22","rollover","currency","XXBT",0.0000000000,0.0000230000,1.0419460000
"LRMMNS-WCLYL-KOE6XY","TRU2JR-6ZIF6-HW7KIP","2016-05-05 04:33:22","rollover","currency","XXBT",0.0000000000,0.0000050000,1.0419410000
"LSOT3B-BMSPL-GZHAO2","TR3LPG-KGHOT-VPFIGB","2016-05-05 04:38:23","rollover","currency","XXBT",0.0000000000,0.0000030000,1.0419380000
"L4XUGO-26GFF-IZ5ZV7","TILYXE-TD7NA-SH3T6G","2016-05-05 04:38:23","rollover","currency","XXBT",0.0000000000,0.0000030000,1.0419350000
"LKP64S-5KFXC-FP7IHP","TX2W62-JZMOG-XEEM7G","2016-05-05 04:38:23","rollover","currency","XXBT",0.0000000000,0.0000750000,1.0418600000
"LFVZIL-37DW6-LW567A","TDOQU2-UEDUB-D23LPV","2016-05-05 04:38:23","rollover","currency","XXBT",0.0000000000,0.0000900000,1.0417700000
"LGHRJK-ETB3Q-GT3XIK","TFDYPZ-75O4I-MXZB2P","2016-05-05 04:38:23","rollover","currency","XXBT",0.0000000000,0.0001660000,1.0416040000
"LA6WT6-6NVUQ-FLH3L7","TXNDC2-LCZPN-LKYUPB","2016-05-05 04:38:23","rollover","currency","XXBT",0.0000000000,0.0000250000,1.0415790000
"LLANRT-BFLKC-Z3KXK6","TBRBKJ-4AGNF-U2LO3T","2016-05-05 04:38:23","rollover","currency","XXBT",0.0000000000,0.0000120000,1.0415670000
"LQ2SMD-TWJUD-25OADA","TW263H-FIMZG-DFLKSJ","2016-05-05 04:38:23","rollover","currency","XXBT",0.0000000000,0.0000160000,1.0415510000
"LKEXXV-QNJT2-GY32PZ","TSRFLV-XKE7Q-OJYIKX","2016-05-05 04:38:23","rollover","currency","XXBT",0.0000000000,0.0000100000,1.0415410000
"L6BTNG-2MIZX-VXDJQD","TSCBK4-WPVSS-VVTSUO","2016-05-05 04:38:23","rollover","currency","XXBT",0.0000000000,0.0004500000,1.0410910000
"LF62HP-T24Q4-BU6UGD","TJ6O47-6H6PE-VFKWLP","2016-05-05 04:38:23","rollover","currency","XXBT",0.0000000000,0.0000630000,1.0410280000
"L4YCIY-VSFZQ-PVGYWQ","TNL73X-UECT7-SGZGAJ","2016-05-05 04:38:23","rollover","currency","XXBT",0.0000000000,0.0000030000,1.0410250000
